route_id,service_id,trip_id,trip_headsign,shape_id
5,33,3734295,Pl. Espanya,200005
5,33,3734296,Gornal,100005
5,33,3734297,Pl. Espanya,200005
5,33,3734298,Gornal,100005
5,33,3734299,Pl. Espanya,200005
5,33,3734300,Gornal,100005
5,33,3734301,Pl. Espanya,200005
5,33,3734302,Gornal,100005
5,33,3734303,Pl. Espanya,200005
5,33,3734304,Gornal,100005
5,33,3734305,Pl. Espanya,200005
5,33,3734306,Gornal,100005
5,33,3734307,Pl. Espanya,200005
5,33,3734308,Gornal,100005
5,33,3734309,Pl. Espanya,200005
5,33,3734310,Gornal,100005
5,33,3734311,Pl. Espanya,200005
5,33,3734312,Gornal,100005
5,33,3734313,Pl. Espanya,200005
5,33,3734314,Gornal,100005
5,33,3734315,Pl. Espanya,200005
5,33,3734316,Gornal,100005
5,33,3734317,Pl. Espanya,200005
5,33,3734318,Gornal,100005
5,33,3734319,Pl. Espanya,200005
5,33,3734320,Gornal,100005
5,33,3734321,Pl. Espanya,200005
5,33,3734322,Gornal,100005
5,33,3734323,Pl. Espanya,200005
5,33,3734324,Gornal,100005
5,33,3734325,Pl. Espanya,200005
5,33,3734326,Gornal,100005
5,33,3734327,Pl. Espanya,200005
5,33,3734328,Gornal,100005
5,33,3734329,Pl. Espanya,200005
5,33,3734330,Gornal,100005
5,33,3734331,Pl. Espanya,200005
5,33,3734332,Gornal,100005
5,33,3734333,Pl. Espanya,200005
5,33,3734334,Gornal,100005
5,33,3734335,Pl. Espanya,200005
5,33,3734336,Gornal,100005
5,33,3734337,Pl. Espanya,200005
5,33,3734338,Gornal,100005
5,33,3734339,Pl. Espanya,200005
5,33,3734340,Gornal,100005
5,33,3734341,Pl. Espanya,200005
5,33,3734342,Gornal,100005
5,33,3734343,Pl. Espanya,200005
5,33,3734344,Gornal,100005
5,33,3734345,Pl. Espanya,200005
5,33,3734346,Gornal,100005
5,33,3734347,Pl. Espanya,200005
5,33,3734348,Gornal,100005
5,33,3734349,Pl. Espanya,200005
5,33,3734350,Gornal,100005
5,33,3734351,Pl. Espanya,200005
5,33,3734352,Gornal,100005
5,33,3734353,Pl. Espanya,200005
5,33,3734354,Gornal,100005
5,33,3734355,Pl. Espanya,200005
5,33,3734356,Gornal,100005
5,33,3734357,Pl. Espanya,200005
5,33,3734358,Gornal,100005
5,33,3734359,Pl. Espanya,200005
5,33,3734360,Gornal,100005
5,33,3734361,Pl. Espanya,200005
5,33,3734362,Gornal,100005
5,33,3734363,Pl. Espanya,200005
5,33,3734364,Gornal,100005
5,33,3734365,Pl. Espanya,200005
5,33,3734366,Gornal,100005
5,33,3734367,Pl. Espanya,200005
5,33,3734368,Gornal,100005
5,33,3734369,Pl. Espanya,200005
5,33,3734370,Gornal,100005
5,33,3734371,Pl. Espanya,200005
5,33,3734372,Gornal,100005
5,33,3734373,Pl. Espanya,200005
5,33,3734374,Gornal,100005
5,33,3734375,Pl. Espanya,200005
5,33,3734376,Gornal,100005
5,33,3734377,Pl. Espanya,200005
5,33,3734378,Gornal,100005
5,33,3734379,Pl. Espanya,200005
5,33,3734380,Gornal,100005
5,33,3734381,Pl. Espanya,200005
5,33,3734382,Gornal,100005
5,33,3734383,Pl. Espanya,200005
5,33,3734384,Gornal,100005
5,33,3734385,Pl. Espanya,200005
5,33,3734386,Gornal,100005
5,33,3734387,Pl. Espanya,200005
5,33,3734388,Gornal,100005
5,33,3734389,Pl. Espanya,200005
5,33,3734390,Gornal,100005
5,33,3734391,Pl. Espanya,200005
5,33,3734392,Gornal,100005
5,33,3734393,Pl. Espanya,200005
5,33,3734394,Gornal,100005
5,33,3734395,Pl. Espanya,200005
5,33,3734396,Gornal,100005
5,33,3734397,Pl. Espanya,200005
5,33,3734398,Gornal,100005
5,33,3734399,Pl. Espanya,200005
5,33,3734400,Gornal,100005
5,33,3734401,Pl. Espanya,200005
5,33,3734402,Gornal,100005
5,33,3734403,Pl. Espanya,200005
5,33,3734404,Gornal,100005
5,33,3734405,Pl. Espanya,200005
5,33,3734406,Gornal,100005
5,33,3734407,Pl. Espanya,200005
5,33,3734408,Gornal,100005
5,33,3734409,Pl. Espanya,200005
5,33,3734410,Gornal,100005
5,33,3734411,Pl. Espanya,200005
5,33,3734412,Gornal,100005
5,33,3734413,Pl. Espanya,200005
5,33,3734414,Gornal,100005
5,33,3734415,Pl. Espanya,200005
5,33,3734416,Gornal,100005
5,33,3734417,Pl. Espanya,200005
5,33,3734418,Gornal,100005
5,33,3734419,Pl. Espanya,200005
5,33,3734420,Gornal,100005
5,33,3734421,Pl. Espanya,200005
5,33,3734422,Gornal,100005
5,33,3734423,Pl. Espanya,200005
5,33,3734424,Gornal,100005
5,33,3734425,Pl. Espanya,200005
5,33,3734426,Gornal,100005
5,33,3734427,Pl. Espanya,200005
5,33,3734428,Gornal,100005
5,33,3734429,Pl. Espanya,200005
5,33,3734430,Gornal,100005
5,33,3734431,Pl. Espanya,200005
5,33,3734432,Gornal,100005
5,33,3734433,Pl. Espanya,200005
5,33,3734434,Gornal,100005
5,33,3734435,Pl. Espanya,200005
5,33,3734436,Gornal,100005
5,33,3734437,Pl. Espanya,200005
5,33,3734438,Gornal,100005
5,33,3734439,Pl. Espanya,200005
5,33,3734440,Gornal,100005
5,33,3734441,Pl. Espanya,200005
5,33,3734442,Gornal,100005
5,33,3734443,Pl. Espanya,200005
5,33,3734444,Gornal,100005
5,33,3734445,Pl. Espanya,200005
5,33,3734446,Gornal,100005
5,33,3734447,Pl. Espanya,200005
5,33,3734448,Gornal,100005
5,33,3734449,Pl. Espanya,200005
5,33,3734450,Gornal,100005
5,33,3734451,Pl. Espanya,200005
5,33,3734452,Gornal,100005
5,33,3734453,Pl. Espanya,200005
5,33,3734454,Gornal,100005
5,33,3734455,Pl. Espanya,200005
5,33,3734456,Gornal,100005
5,33,3734457,Pl. Espanya,200005
5,33,3734458,Gornal,100005
5,33,3734459,Pl. Espanya,200005
5,33,3734460,Gornal,100005
5,33,3734461,Pl. Espanya,200005
5,33,3734462,Gornal,100005
5,33,3734463,Pl. Espanya,200005
5,33,3734464,Gornal,100005
5,33,3734465,Pl. Espanya,200005
5,33,3734466,Gornal,100005
5,33,3734467,Pl. Espanya,200005
5,33,3734468,Gornal,100005
5,33,3734469,Pl. Espanya,200005
5,33,3734470,Gornal,100005
5,33,3734471,Pl. Espanya,200005
5,33,3734472,Gornal,100005
5,33,3734473,Pl. Espanya,200005
5,33,3734474,Gornal,100005
5,33,3734475,Pl. Espanya,200005
5,33,3734476,Gornal,100005
5,33,3734477,Pl. Espanya,200005
5,33,3734478,Gornal,100005
5,33,3734479,Pl. Espanya,200005
15,33,3734480,Martorell Enllaç,100015
15,33,3734481,Sant Boi,200015
15,33,3734482,Martorell Enllaç,100015
15,33,3734483,Sant Boi,200015
15,33,3734484,Martorell Enllaç,100015
15,33,3734485,Sant Boi,200015
15,33,3734486,Martorell Enllaç,100015
15,33,3734487,Sant Boi,200015
15,33,3734488,Martorell Enllaç,100015
15,33,3734489,Sant Boi,200015
15,33,3734490,Martorell Enllaç,100015
15,33,3734491,Sant Boi,200015
15,33,3734492,Martorell Enllaç,100015
15,33,3734493,Sant Boi,200015
15,33,3734494,Martorell Enllaç,100015
15,33,3734495,Sant Boi,200015
15,33,3734496,Martorell Enllaç,100015
15,33,3734497,Sant Boi,200015
15,33,3734498,Martorell Enllaç,100015
15,33,3734499,Sant Boi,200015
15,33,3734500,Martorell Enllaç,100015
15,33,3734501,Sant Boi,200015
15,33,3734502,Martorell Enllaç,100015
15,33,3734503,Martorell Enllaç,100015
15,33,3734504,Martorell Enllaç,100015
7,33,3734505,Sant Boi,200007
7,33,3734506,Manresa-Baixador,100007
7,33,3734507,Sant Boi,200007
7,33,3734508,Manresa-Baixador,100007
7,33,3734509,Sant Boi,200007
7,33,3734510,Manresa-Baixador,100007
7,33,3734511,Sant Boi,200007
7,33,3734512,Manresa-Baixador,100007
7,33,3734513,Sant Boi,200007
7,33,3734514,Manresa-Baixador,100007
7,33,3734515,Sant Boi,200007
7,33,3734516,Manresa-Baixador,100007
7,33,3734517,Sant Boi,200007
7,33,3734518,Manresa-Baixador,100007
7,33,3734519,Sant Boi,200007
7,33,3734520,Manresa-Baixador,100007
7,33,3734521,Sant Boi,200007
7,33,3734522,Manresa-Baixador,100007
7,33,3734523,Sant Boi,200007
7,33,3734524,Manresa-Baixador,100007
7,33,3734525,Sant Boi,200007
7,33,3734526,Manresa-Baixador,100007
7,33,3734527,Sant Boi,200007
7,33,3734528,Manresa-Baixador,100007
7,33,3734529,Sant Boi,200007
7,33,3734530,Manresa-Baixador,100007
7,33,3734531,Sant Boi,200007
7,33,3734532,Manresa-Baixador,100007
7,33,3734533,Sant Boi,200007
7,33,3734534,Manresa-Baixador,100007
7,33,3734535,Sant Boi,200007
7,33,3734536,Manresa-Baixador,100007
7,33,3734537,Sant Boi,200007
7,33,3734538,Manresa-Baixador,100007
7,33,3734539,Manresa-Baixador,100007
12,33,3734540,Olesa de Montserrat,100012
12,33,3734541,Sant Boi,200012
12,33,3734542,Olesa de Montserrat,100012
12,33,3734543,Sant Boi,200012
12,33,3734544,Olesa de Montserrat,100012
12,33,3734545,Sant Boi,200012
12,33,3734546,Olesa de Montserrat,100012
12,33,3734547,Sant Boi,200012
12,33,3734548,Olesa de Montserrat,100012
12,33,3734549,Sant Boi,200012
12,33,3734550,Olesa de Montserrat,100012
12,33,3734551,Sant Boi,200012
12,33,3734552,Olesa de Montserrat,100012
12,33,3734553,Sant Boi,200012
12,33,3734554,Olesa de Montserrat,100012
12,33,3734555,Sant Boi,200012
12,33,3734556,Olesa de Montserrat,100012
12,33,3734557,Sant Boi,200012
12,33,3734558,Olesa de Montserrat,100012
12,33,3734559,Sant Boi,200012
12,33,3734560,Olesa de Montserrat,100012
12,33,3734561,Sant Boi,200012
12,33,3734562,Olesa de Montserrat,100012
12,33,3734563,Sant Boi,200012
12,33,3734564,Olesa de Montserrat,100012
12,33,3734565,Sant Boi,200012
12,33,3734566,Olesa de Montserrat,100012
12,33,3734567,Sant Boi,200012
12,33,3734568,Olesa de Montserrat,100012
12,33,3734569,Sant Boi,200012
12,33,3734570,Olesa de Montserrat,100012
12,33,3734571,Sant Boi,200012
12,33,3734572,Olesa de Montserrat,100012
12,33,3734573,Sant Boi,200012
12,33,3734574,Sant Boi,200012
8,33,3734575,Sant Boi,200008
8,33,3734576,Igualada,100008
8,33,3734577,Sant Boi,200008
8,33,3734578,Igualada,100008
8,33,3734579,Sant Boi,200008
8,33,3734580,Igualada,100008
8,33,3734581,Sant Boi,200008
8,33,3734582,Igualada,100008
8,33,3734583,Sant Boi,200008
8,33,3734584,Igualada,100008
8,33,3734585,Sant Boi,200008
8,33,3734586,Igualada,100008
8,33,3734587,Sant Boi,200008
8,33,3734588,Igualada,100008
8,33,3734589,Sant Boi,200008
8,33,3734590,Igualada,100008
8,33,3734591,Sant Boi,200008
8,33,3734592,Igualada,100008
8,33,3734593,Sant Boi,200008
8,33,3734594,Igualada,100008
8,33,3734595,Sant Boi,200008
8,33,3734596,Igualada,100008
8,33,3734597,Sant Boi,200008
8,33,3734598,Igualada,100008
8,33,3734599,Sant Boi,200008
8,33,3734600,Igualada,100008
8,33,3734601,Sant Boi,200008
8,33,3734602,Igualada,100008
8,33,3734603,Sant Boi,200008
8,33,3734604,Igualada,100008
8,33,3734605,Sant Boi,200008
8,33,3734606,Igualada,100008
8,33,3734607,Sant Boi,200008
8,33,3734608,Igualada,100008
8,33,3734609,Sant Boi,200008
18,33,3734610,Manresa-Baixador,100018
18,33,3734611,Abrera,200018
17,33,3734612,Igualada,100017
17,33,3734613,Sant Esteve Sesrovires,200017
17,33,3734614,Igualada,100017
11,33,3734615,Can Ros,100011
11,33,3734616,Sant Boi,200011
11,33,3734617,Can Ros,100011
11,33,3734618,Sant Boi,200011
11,33,3734619,Can Ros,100011
11,33,3734620,Sant Boi,200011
11,33,3734621,Can Ros,100011
11,33,3734622,Sant Boi,200011
11,33,3734623,Can Ros,100011
11,33,3734624,Sant Boi,200011
11,33,3734625,Can Ros,100011
11,33,3734626,Sant Boi,200011
11,33,3734627,Can Ros,100011
11,33,3734628,Sant Boi,200011
11,33,3734629,Can Ros,100011
11,33,3734630,Sant Boi,200011
11,33,3734631,Can Ros,100011
11,33,3734632,Sant Boi,200011
11,33,3734633,Can Ros,100011
11,33,3734634,Sant Boi,200011
11,33,3734635,Can Ros,100011
11,33,3734636,Sant Boi,200011
11,33,3734637,Can Ros,100011
11,33,3734638,Sant Boi,200011
11,33,3734639,Can Ros,100011
11,33,3734640,Sant Boi,200011
11,33,3734641,Can Ros,100011
11,33,3734642,Sant Boi,200011
11,33,3734643,Can Ros,100011
11,33,3734644,Sant Boi,200011
11,33,3734645,Can Ros,100011
11,33,3734646,Sant Boi,200011
11,33,3734647,Can Ros,100011
11,33,3734648,Sant Boi,200011
5,34,3734649,Molí Nou - Ciutat Cooperativa,100005
5,34,3734650,Pl. Espanya,200005
5,34,3734651,Molí Nou - Ciutat Cooperativa,100005
5,34,3734652,Pl. Espanya,200005
5,34,3734653,Molí Nou - Ciutat Cooperativa,100005
5,34,3734654,Pl. Espanya,200005
5,34,3734655,Molí Nou - Ciutat Cooperativa,100005
5,34,3734656,Pl. Espanya,200005
5,34,3734657,Molí Nou - Ciutat Cooperativa,100005
5,34,3734658,Pl. Espanya,200005
5,34,3734659,Molí Nou - Ciutat Cooperativa,100005
5,34,3734660,Pl. Espanya,200005
5,34,3734661,Molí Nou - Ciutat Cooperativa,100005
5,34,3734662,Molí Nou - Ciutat Cooperativa,100005
5,34,3734663,Pl. Espanya,200005
5,34,3734664,Molí Nou - Ciutat Cooperativa,100005
5,34,3734665,Pl. Espanya,200005
5,34,3734666,Molí Nou - Ciutat Cooperativa,100005
5,34,3734667,Pl. Espanya,200005
5,34,3734668,Molí Nou - Ciutat Cooperativa,100005
5,34,3734669,Pl. Espanya,200005
5,34,3734670,Molí Nou - Ciutat Cooperativa,100005
5,34,3734671,Pl. Espanya,200005
5,34,3734672,Molí Nou - Ciutat Cooperativa,100005
5,34,3734673,Pl. Espanya,200005
5,34,3734674,Molí Nou - Ciutat Cooperativa,100005
5,34,3734675,Pl. Espanya,200005
5,34,3734676,Molí Nou - Ciutat Cooperativa,100005
5,34,3734677,Pl. Espanya,200005
5,34,3734678,Molí Nou - Ciutat Cooperativa,100005
5,34,3734679,Pl. Espanya,200005
5,34,3734680,Molí Nou - Ciutat Cooperativa,100005
5,34,3734681,Pl. Espanya,200005
5,34,3734682,Molí Nou - Ciutat Cooperativa,100005
5,34,3734683,Pl. Espanya,200005
5,34,3734684,Molí Nou - Ciutat Cooperativa,100005
5,34,3734685,Pl. Espanya,200005
5,34,3734686,Molí Nou - Ciutat Cooperativa,100005
5,34,3734687,Pl. Espanya,200005
5,34,3734688,Molí Nou - Ciutat Cooperativa,100005
5,34,3734689,Pl. Espanya,200005
5,34,3734690,Molí Nou - Ciutat Cooperativa,100005
5,34,3734691,Pl. Espanya,200005
5,34,3734692,Molí Nou - Ciutat Cooperativa,100005
5,34,3734693,Pl. Espanya,200005
5,34,3734694,Molí Nou - Ciutat Cooperativa,100005
5,34,3734695,Pl. Espanya,200005
5,34,3734696,Molí Nou - Ciutat Cooperativa,100005
5,34,3734697,Pl. Espanya,200005
5,34,3734698,Molí Nou - Ciutat Cooperativa,100005
5,34,3734699,Pl. Espanya,200005
5,34,3734700,Molí Nou - Ciutat Cooperativa,100005
5,34,3734701,Pl. Espanya,200005
5,34,3734702,Molí Nou - Ciutat Cooperativa,100005
5,34,3734703,Pl. Espanya,200005
5,34,3734704,Molí Nou - Ciutat Cooperativa,100005
5,34,3734705,Pl. Espanya,200005
5,34,3734706,Molí Nou - Ciutat Cooperativa,100005
5,34,3734707,Pl. Espanya,200005
5,34,3734708,Molí Nou - Ciutat Cooperativa,100005
5,34,3734709,Pl. Espanya,200005
5,34,3734710,Molí Nou - Ciutat Cooperativa,100005
5,34,3734711,Pl. Espanya,200005
5,34,3734712,Molí Nou - Ciutat Cooperativa,100005
5,34,3734713,Pl. Espanya,200005
5,34,3734714,Molí Nou - Ciutat Cooperativa,100005
5,34,3734715,Pl. Espanya,200005
5,34,3734716,Molí Nou - Ciutat Cooperativa,100005
5,34,3734717,Pl. Espanya,200005
5,34,3734718,Molí Nou - Ciutat Cooperativa,100005
5,34,3734719,Pl. Espanya,200005
5,34,3734720,Molí Nou - Ciutat Cooperativa,100005
5,34,3734721,Pl. Espanya,200005
5,34,3734722,Molí Nou - Ciutat Cooperativa,100005
5,34,3734723,Pl. Espanya,200005
5,34,3734724,Molí Nou - Ciutat Cooperativa,100005
5,34,3734725,Pl. Espanya,200005
5,34,3734726,Molí Nou - Ciutat Cooperativa,100005
5,34,3734727,Pl. Espanya,200005
5,34,3734728,Molí Nou - Ciutat Cooperativa,100005
5,34,3734729,Pl. Espanya,200005
5,34,3734730,Molí Nou - Ciutat Cooperativa,100005
5,34,3734731,Pl. Espanya,200005
5,34,3734732,Molí Nou - Ciutat Cooperativa,100005
5,34,3734733,Pl. Espanya,200005
5,34,3734734,Molí Nou - Ciutat Cooperativa,100005
5,34,3734735,Pl. Espanya,200005
5,34,3734736,Molí Nou - Ciutat Cooperativa,100005
5,34,3734737,Pl. Espanya,200005
5,34,3734738,Molí Nou - Ciutat Cooperativa,100005
5,34,3734739,Pl. Espanya,200005
5,34,3734740,Molí Nou - Ciutat Cooperativa,100005
5,34,3734741,Pl. Espanya,200005
5,34,3734742,Molí Nou - Ciutat Cooperativa,100005
5,34,3734743,Pl. Espanya,200005
5,34,3734744,Molí Nou - Ciutat Cooperativa,100005
5,34,3734745,Pl. Espanya,200005
5,34,3734746,Molí Nou - Ciutat Cooperativa,100005
5,34,3734747,Pl. Espanya,200005
5,34,3734748,Molí Nou - Ciutat Cooperativa,100005
5,34,3734749,Pl. Espanya,200005
5,34,3734750,Molí Nou - Ciutat Cooperativa,100005
5,34,3734751,Pl. Espanya,200005
5,34,3734752,Molí Nou - Ciutat Cooperativa,100005
5,34,3734753,Pl. Espanya,200005
5,34,3734754,Molí Nou - Ciutat Cooperativa,100005
5,34,3734755,Pl. Espanya,200005
5,34,3734756,Molí Nou - Ciutat Cooperativa,100005
5,34,3734757,Pl. Espanya,200005
5,34,3734758,Molí Nou - Ciutat Cooperativa,100005
5,34,3734759,Pl. Espanya,200005
5,34,3734760,Pl. Espanya,200005
5,34,3734761,Pl. Espanya,200005
15,34,3734762,Martorell Enllaç,100015
15,34,3734763,Pl. Espanya,200015
15,34,3734764,Martorell Enllaç,100015
15,34,3734765,Pl. Espanya,200015
15,34,3734766,Martorell Enllaç,100015
15,34,3734767,Pl. Espanya,200015
15,34,3734768,Martorell Enllaç,100015
15,34,3734769,Pl. Espanya,200015
15,34,3734770,Martorell Enllaç,100015
15,34,3734771,Pl. Espanya,200015
15,34,3734772,Martorell Enllaç,100015
15,34,3734773,Pl. Espanya,200015
15,34,3734774,Martorell Enllaç,100015
15,34,3734775,Pl. Espanya,200015
15,34,3734776,Martorell Enllaç,100015
15,34,3734777,Martorell Enllaç,100015
15,34,3734778,Pl. Espanya,200015
15,34,3734779,Martorell Enllaç,100015
15,34,3734780,Pl. Espanya,200015
15,34,3734781,Martorell Enllaç,100015
15,34,3734782,Pl. Espanya,200015
15,34,3734783,Martorell Enllaç,100015
15,34,3734784,Pl. Espanya,200015
15,34,3734785,Martorell Enllaç,100015
15,34,3734786,Pl. Espanya,200015
15,34,3734787,Martorell Enllaç,100015
15,34,3734788,Pl. Espanya,200015
15,34,3734789,Martorell Enllaç,100015
15,34,3734790,Pl. Espanya,200015
15,34,3734791,Pl. Espanya,200015
15,34,3734792,Martorell Enllaç,100015
15,34,3734793,Pl. Espanya,200015
15,34,3734794,Martorell Enllaç,100015
15,34,3734795,Pl. Espanya,200015
15,34,3734796,Pl. Espanya,200015
15,34,3734797,Martorell Enllaç,100015
15,34,3734798,Pl. Espanya,200015
15,34,3734799,Martorell Enllaç,100015
15,34,3734800,Pl. Espanya,200015
15,34,3734801,Martorell Enllaç,100015
15,34,3734802,Pl. Espanya,200015
15,34,3734803,Martorell Enllaç,100015
15,34,3734804,Pl. Espanya,200015
15,34,3734805,Pl. Espanya,200015
15,34,3734806,Martorell Enllaç,100015
15,34,3734807,Martorell Enllaç,100015
15,34,3734808,Pl. Espanya,200015
15,34,3734809,Martorell Enllaç,100015
15,34,3734810,Pl. Espanya,200015
15,34,3734811,Martorell Enllaç,100015
15,34,3734812,Pl. Espanya,200015
15,34,3734813,Pl. Espanya,200015
15,34,3734814,Martorell Enllaç,100015
15,34,3734815,Martorell Enllaç,100015
15,34,3734816,Pl. Espanya,200015
15,34,3734817,Martorell Enllaç,100015
15,34,3734818,Pl. Espanya,200015
15,34,3734819,Pl. Espanya,200015
15,34,3734820,Martorell Enllaç,100015
15,34,3734821,Pl. Espanya,200015
15,34,3734822,Martorell Enllaç,100015
15,34,3734823,Martorell Enllaç,100015
15,34,3734824,Pl. Espanya,200015
15,34,3734825,Martorell Enllaç,100015
15,34,3734826,Martorell Enllaç,100015
15,34,3734827,Pl. Espanya,200015
15,34,3734828,Martorell Enllaç,100015
15,34,3734829,Pl. Espanya,200015
15,34,3734830,Martorell Enllaç,100015
15,34,3734831,Pl. Espanya,200015
15,34,3734832,Martorell Enllaç,100015
15,34,3734833,Martorell Enllaç,100015
15,34,3734834,Martorell Enllaç,100015
15,34,3734835,Martorell Enllaç,100015
15,34,3734836,Martorell Enllaç,100015
15,34,3734837,Martorell Enllaç,100015
15,34,3734838,Martorell Enllaç,100015
15,34,3734839,Pl. Espanya,200015
15,34,3734840,Martorell Enllaç,100015
15,34,3734841,Pl. Espanya,200015
15,34,3734842,Martorell Enllaç,100015
7,34,3734843,Pl. Espanya,200007
7,34,3734844,Pl. Espanya,200007
7,34,3734845,Manresa-Baixador,100007
7,34,3734846,Pl. Espanya,200007
7,34,3734847,Manresa-Baixador,100007
7,34,3734848,Manresa-Baixador,100007
7,34,3734849,Pl. Espanya,200007
7,34,3734850,Manresa-Baixador,100007
7,34,3734851,Pl. Espanya,200007
7,34,3734852,Manresa-Baixador,100007
7,34,3734853,Manresa-Baixador,100007
7,34,3734854,Pl. Espanya,200007
7,34,3734855,Manresa-Baixador,100007
7,34,3734856,Pl. Espanya,200007
7,34,3734857,Manresa-Baixador,100007
7,34,3734858,Manresa-Baixador,100007
7,34,3734859,Pl. Espanya,200007
7,34,3734860,Manresa-Baixador,100007
7,34,3734861,Pl. Espanya,200007
7,34,3734862,Manresa-Baixador,100007
7,34,3734863,Pl. Espanya,200007
7,34,3734864,Manresa-Baixador,100007
7,34,3734865,Pl. Espanya,200007
7,34,3734866,Manresa-Baixador,100007
7,34,3734867,Pl. Espanya,200007
7,34,3734868,Manresa-Baixador,100007
7,34,3734869,Pl. Espanya,200007
7,34,3734870,Manresa-Baixador,100007
7,34,3734871,Pl. Espanya,200007
7,34,3734872,Manresa-Baixador,100007
7,34,3734873,Pl. Espanya,200007
7,34,3734874,Manresa-Baixador,100007
7,34,3734875,Pl. Espanya,200007
7,34,3734876,Manresa-Baixador,100007
7,34,3734877,Pl. Espanya,200007
7,34,3734878,Manresa-Baixador,100007
7,34,3734879,Pl. Espanya,200007
7,34,3734880,Manresa-Baixador,100007
7,34,3734881,Pl. Espanya,200007
7,34,3734882,Manresa-Baixador,100007
7,34,3734883,Pl. Espanya,200007
7,34,3734884,Pl. Espanya,200007
7,34,3734885,Manresa-Baixador,100007
7,34,3734886,Pl. Espanya,200007
7,34,3734887,Pl. Espanya,200007
7,34,3734888,Manresa-Baixador,100007
7,34,3734889,Pl. Espanya,200007
7,34,3734890,Pl. Espanya,200007
7,34,3734891,Manresa-Baixador,100007
7,34,3734892,Pl. Espanya,200007
7,34,3734893,Manresa-Baixador,100007
7,34,3734894,Pl. Espanya,200007
7,34,3734895,Manresa-Baixador,100007
7,34,3734896,Pl. Espanya,200007
7,34,3734897,Manresa-Baixador,100007
7,34,3734898,Pl. Espanya,200007
7,34,3734899,Pl. Espanya,200007
18,34,3734900,Pl. Espanya,200018
18,34,3734901,Pl. Espanya,200018
18,34,3734902,Pl. Espanya,200018
18,34,3734903,Manresa-Baixador,100018
18,34,3734904,Manresa-Baixador,100018
18,34,3734905,Manresa-Baixador,100018
12,34,3734906,Olesa de Montserrat,100012
12,34,3734907,Pl. Espanya,200012
12,34,3734908,Olesa de Montserrat,100012
12,34,3734909,Pl. Espanya,200012
12,34,3734910,Olesa de Montserrat,100012
12,34,3734911,Pl. Espanya,200012
12,34,3734912,Olesa de Montserrat,100012
12,34,3734913,Pl. Espanya,200012
12,34,3734914,Olesa de Montserrat,100012
12,34,3734915,Pl. Espanya,200012
12,34,3734916,Olesa de Montserrat,100012
12,34,3734917,Pl. Espanya,200012
12,34,3734918,Olesa de Montserrat,100012
12,34,3734919,Pl. Espanya,200012
12,34,3734920,Olesa de Montserrat,100012
12,34,3734921,Pl. Espanya,200012
12,34,3734922,Olesa de Montserrat,100012
12,34,3734923,Pl. Espanya,200012
12,34,3734924,Olesa de Montserrat,100012
12,34,3734925,Pl. Espanya,200012
12,34,3734926,Olesa de Montserrat,100012
12,34,3734927,Pl. Espanya,200012
12,34,3734928,Olesa de Montserrat,100012
12,34,3734929,Pl. Espanya,200012
12,34,3734930,Pl. Espanya,200012
12,34,3734931,Olesa de Montserrat,100012
12,34,3734932,Pl. Espanya,200012
12,34,3734933,Olesa de Montserrat,100012
12,34,3734934,Pl. Espanya,200012
12,34,3734935,Olesa de Montserrat,100012
12,34,3734936,Pl. Espanya,200012
12,34,3734937,Olesa de Montserrat,100012
12,34,3734938,Olesa de Montserrat,100012
12,34,3734939,Pl. Espanya,200012
12,34,3734940,Olesa de Montserrat,100012
12,34,3734941,Pl. Espanya,200012
12,34,3734942,Olesa de Montserrat,100012
12,34,3734943,Pl. Espanya,200012
12,34,3734944,Pl. Espanya,200012
8,34,3734945,Pl. Espanya,200008
8,34,3734946,Pl. Espanya,200008
8,34,3734947,Pl. Espanya,200008
8,34,3734948,Igualada,100008
8,34,3734949,Pl. Espanya,200008
8,34,3734950,Igualada,100008
8,34,3734951,Igualada,100008
8,34,3734952,Pl. Espanya,200008
8,34,3734953,Igualada,100008
8,34,3734954,Pl. Espanya,200008
8,34,3734955,Igualada,100008
8,34,3734956,Igualada,100008
8,34,3734957,Pl. Espanya,200008
8,34,3734958,Igualada,100008
8,34,3734959,Pl. Espanya,200008
8,34,3734960,Igualada,100008
8,34,3734961,Igualada,100008
8,34,3734962,Pl. Espanya,200008
8,34,3734963,Igualada,100008
8,34,3734964,Pl. Espanya,200008
8,34,3734965,Igualada,100008
8,34,3734966,Pl. Espanya,200008
8,34,3734967,Igualada,100008
8,34,3734968,Pl. Espanya,200008
8,34,3734969,Igualada,100008
8,34,3734970,Pl. Espanya,200008
8,34,3734971,Igualada,100008
8,34,3734972,Pl. Espanya,200008
8,34,3734973,Igualada,100008
8,34,3734974,Pl. Espanya,200008
8,34,3734975,Igualada,100008
8,34,3734976,Pl. Espanya,200008
8,34,3734977,Igualada,100008
8,34,3734978,Pl. Espanya,200008
8,34,3734979,Igualada,100008
8,34,3734980,Pl. Espanya,200008
8,34,3734981,Igualada,100008
8,34,3734982,Pl. Espanya,200008
8,34,3734983,Igualada,100008
8,34,3734984,Pl. Espanya,200008
8,34,3734985,Pl. Espanya,200008
8,34,3734986,Igualada,100008
8,34,3734987,Pl. Espanya,200008
8,34,3734988,Pl. Espanya,200008
8,34,3734989,Igualada,100008
8,34,3734990,Pl. Espanya,200008
8,34,3734991,Pl. Espanya,200008
8,34,3734992,Igualada,100008
8,34,3734993,Pl. Espanya,200008
